,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
22148,0.752,0.644,6,-6.042,0,0.0795,0.22,0.0,0.116,0.354,85.512,4,4
22149,0.83,0.376,4,-8.073,0,0.19,0.0121,8.07e-06,0.218,0.165,129.981,4,4
22150,0.951,0.573,0,-6.002,0,0.227,0.0667,0.0,0.119,0.42,105.052,4,4
22151,0.894,0.492,1,-4.692,1,0.104,0.0295,1.22e-06,0.14,0.397,100.041,4,4
22152,0.801,0.774,1,-5.125,1,0.157,0.0365,3.03e-06,0.114,0.321,144.988,4,4
22153,0.602,0.395,1,-8.752,0,0.289,0.127,0.0,0.109,0.335,81.468,4,4
22154,0.351,0.956,7,-1.996,1,0.245,0.0949,0.0,0.226,0.446,83.655,4,4
22155,0.479,0.63,7,-5.628,0,0.133,0.0314,0.0,0.073,0.227,117.988,5,4
22156,0.744,0.709,0,-5.359,1,0.101,0.275,0.0,0.126,0.72,89.969,4,4
22157,0.844,0.641,8,-4.893,0,0.363,0.014,3.27e-06,0.289,0.213,156.928,4,4
22158,0.589,0.649,7,-5.594,1,0.52,0.0556,0.0,0.0884,0.253,162.214,4,4
22159,0.774,0.701,1,-6.443,1,0.234,0.0328,0.0,0.0916,0.422,141.058,4,4
22160,0.786,0.552,1,-8.189,1,0.0944,0.423,0.0,0.0873,0.551,96.025,4,4
22161,0.791,0.583,1,-5.247,1,0.369,0.0393,0.0,0.0577,0.694,149.693,4,4
22162,0.921,0.635,1,-4.904,1,0.416,0.0218,0.0,0.0946,0.549,130.028,4,4
22163,0.873,0.682,11,-5.869,0,0.377,0.025,0.0,0.0685,0.799,157.943,4,4
22164,0.971,0.614,10,-5.844,0,0.113,0.0767,0.0,0.236,0.27,112.994,4,4
22165,0.88,0.67,2,-5.188,1,0.0429,0.299,5.08e-06,0.0677,0.142,100.995,4,4
22166,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,4,4
22167,0.532,0.704,5,-3.895,0,0.26,0.093,0.0,0.184,0.591,96.004,4,4
22168,0.903,0.668,8,-7.881,1,0.24,0.00333,0.0,0.111,0.532,145.058,4,4
22169,0.711,0.671,8,-8.932,1,0.283,0.0403,1.46e-05,0.132,0.326,81.542,4,4
22170,0.815,0.824,1,-2.709,1,0.0761,0.0083,0.0,0.351,0.29,120.031,4,4
22171,0.479,0.616,11,-9.222,0,0.204,0.02,0.0,0.103,0.245,143.962,4,4
22172,0.781,0.301,5,-14.638,0,0.297,0.327,0.0,0.183,0.389,135.029,4,4
22173,0.707,0.543,8,-4.61,1,0.279,0.151,0.0,0.384,0.824,144.18,4,4
22174,0.95,0.514,8,-5.232,1,0.0816,0.00912,0.0,0.101,0.478,122.984,4,4
22175,0.807,0.687,11,-4.349,1,0.109,0.000852,0.0,0.0554,0.184,130.073,4,4
22176,0.895,0.418,7,-7.529,1,0.418,0.0227,0.0,0.0821,0.594,144.994,4,4
22177,0.873,0.452,0,-7.124,0,0.369,0.0474,0.0,0.0495,0.585,77.031,4,4
22178,0.706,0.373,6,-12.61,0,0.31,0.637,0.0,0.0993,0.827,204.031,4,4
22179,0.827,0.57,0,-8.22,1,0.365,0.0457,0.0,0.148,0.412,148.119,4,4
22180,0.773,0.605,0,-4.223,0,0.0579,0.174,0.0,0.329,0.425,128.16,4,4
22181,0.808,0.694,11,-5.944,0,0.245,0.207,0.0,0.074,0.503,146.036,4,4
22182,0.457,0.517,6,-7.853,0,0.42,0.639,3.1e-05,0.113,0.144,179.801,4,4
22183,0.87,0.606,1,-6.713,1,0.147,0.104,0.0,0.155,0.605,150.154,3,4
22184,0.814,0.402,1,-10.296,1,0.728,0.0812,0.0,0.0844,0.3,159.941,4,4
22185,0.861,0.52,10,-5.498,0,0.472,0.193,0.0,0.109,0.384,153.899,4,4
22186,0.767,0.536,5,-8.012,0,0.283,0.0788,0.0,0.164,0.591,95.074,4,4
22187,0.617,0.695,7,-10.346,1,0.28,0.231,2.77e-05,0.344,0.531,147.859,4,4
22188,0.724,0.636,0,-8.476,1,0.205,0.0477,0.0,0.133,0.45,139.958,4,4
22189,0.824,0.859,2,-5.668,1,0.302,0.0492,0.0,0.28,0.903,77.973,4,4
22190,0.586,0.539,11,-8.743,0,0.199,0.178,0.0,0.105,0.197,158.116,4,4
22191,0.644,0.597,6,-8.305,0,0.206,0.0167,5.41e-05,0.112,0.341,139.969,4,4
22192,0.81,0.754,5,-6.138,0,0.302,0.0243,0.0,0.255,0.68,148.091,4,4
22193,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,4,4
22194,0.673,0.715,3,-5.239,0,0.0891,0.1,0.0,0.115,0.712,155.992,4,4
22195,0.824,0.609,1,-10.587,1,0.512,0.00987,0.0,0.0979,0.657,90.077,4,4
22196,0.713,0.482,2,-10.581,1,0.0943,0.0444,0.0,0.332,0.239,99.981,4,4
22197,0.841,0.678,5,-6.963,0,0.227,0.148,0.0,0.327,0.493,137.02,4,4
22198,0.802,0.633,1,-4.133,0,0.132,0.138,0.0,0.137,0.375,144.027,4,4
22199,0.702,0.688,11,-3.804,0,0.333,0.287,0.0,0.233,0.517,90.394,4,4
22200,0.778,0.59,8,-5.548,1,0.27,0.467,0.0,0.0902,0.515,97.995,4,4
22201,0.899,0.479,0,-4.122,0,0.321,0.118,0.0,0.107,0.693,141.007,4,4
22202,0.885,0.771,11,-5.356,1,0.31,0.00668,0.0,0.103,0.205,92.02,4,4
22203,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,4,4
22204,0.956,0.785,1,-5.474,1,0.235,0.0555,0.0,0.219,0.304,107.59,4,4
22205,0.712,0.493,5,-7.129,0,0.278,0.00474,0.0,0.158,0.246,139.84,4,4
22206,0.837,0.626,1,-4.697,0,0.212,0.0675,0.0,0.257,0.114,95.987,4,4
22207,0.905,0.659,1,-4.785,1,0.433,0.0583,0.0,0.0775,0.87,121.103,4,4
22208,0.825,0.405,11,-15.297,0,0.0898,0.0664,2.67e-05,0.102,0.682,140.049,4,4
22209,0.795,0.726,1,-5.95,1,0.077,0.171,0.0,0.12,0.335,84.509,4,4
22210,0.826,0.469,1,-14.877,1,0.253,0.181,0.0,0.269,0.468,150.047,4,4
22211,0.83,0.578,0,-10.417,0,0.224,0.179,0.0,0.153,0.582,99.971,4,4
22212,0.716,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,4,4
22213,0.904,0.638,10,-6.297,1,0.229,0.186,0.0,0.193,0.604,130.046,4,4
22214,0.68,0.692,0,-6.546,0,0.0392,0.465,0.0,0.35,0.902,130.206,4,4
22215,0.665,0.741,8,-6.56,1,0.244,0.0637,0.0,0.0846,0.505,98.718,4,4
22216,0.737,0.619,7,-7.606,0,0.0469,0.222,0.0,0.128,0.194,135.975,4,4
22217,0.682,0.568,1,-8.712,1,0.16,0.0735,0.0,0.0847,0.116,76.828,4,4
22218,0.87,0.709,2,-4.684,1,0.235,0.0186,0.0,0.107,0.129,138.01,4,4
22219,0.839,0.477,1,-5.973,1,0.32,0.0877,0.0,0.112,0.275,103.003,4,4
22220,0.555,0.88,11,-4.325,0,0.265,0.0678,0.0,0.0723,0.391,87.195,4,4
22221,0.794,0.59,6,-6.118,0,0.412,0.106,0.0,0.105,0.341,163.015,4,4
22222,0.892,0.568,10,-5.522,0,0.0768,0.123,0.0,0.107,0.423,122.057,4,4
22223,0.909,0.467,1,-8.071,1,0.111,0.0186,0.0,0.109,0.181,95.024,4,4
22224,0.746,0.517,1,-8.338,1,0.362,0.632,0.0,0.101,0.719,149.114,4,4
22225,0.838,0.602,6,-6.899,0,0.382,0.106,0.0,0.099,0.747,76.481,4,4
22226,0.637,0.616,1,-6.493,0,0.0459,0.223,0.0,0.181,0.414,78.126,4,4
22227,0.869,0.67,11,-5.505,0,0.215,0.0912,0.0,0.0955,0.49,162.999,4,4
22228,0.562,0.502,6,-10.269,0,0.255,0.323,0.0,0.0757,0.322,120.104,1,4
22229,0.949,0.425,5,-7.393,1,0.224,0.0295,0.0,0.106,0.621,124.927,4,4
22230,0.683,0.667,2,-6.436,0,0.276,0.0105,0.0,0.076,0.373,180.005,4,4
22231,0.939,0.632,1,-2.978,1,0.137,0.0606,0.00136,0.101,0.364,133.979,4,4
22232,0.808,0.907,0,-4.027,0,0.0865,0.0592,0.0,0.139,0.721,158.994,4,4
22233,0.857,0.583,1,-7.466,0,0.086,0.0899,0.0,0.204,0.443,132.01,4,4
22234,0.909,0.414,1,-7.316,1,0.3,0.00333,3.4e-06,0.114,0.138,146.004,4,4
22235,0.67,0.622,2,-6.001,1,0.253,0.0317,0.0,0.158,0.41,142.931,4,4
22236,0.476,0.443,9,-9.543,0,0.325,0.0671,0.0,0.113,0.105,147.994,4,4
22237,0.719,0.678,8,-6.399,0,0.116,0.39,0.0,0.142,0.545,140.004,4,4
22238,0.86,0.751,1,-7.814,1,0.224,0.329,0.000229,0.399,0.947,145.02,4,4
22239,0.595,0.775,1,-8.128,1,0.057,0.00978,0.0,0.359,0.53,155.979,4,4
22240,0.747,0.558,6,-5.566,0,0.0426,0.0593,0.0,0.11,0.306,130.013,4,4
22241,0.871,0.798,11,-3.775,1,0.203,0.00229,0.0,0.234,0.527,140.049,4,4
22242,0.739,0.398,10,-10.535,0,0.403,0.189,0.0,0.119,0.433,92.915,4,4
22243,0.781,0.641,5,-8.102,1,0.138,0.0697,0.0,0.236,0.329,120.134,4,4
22244,0.898,0.589,2,-7.841,1,0.27,0.000709,0.0,0.164,0.277,155.005,4,4
22245,0.944,0.613,10,-5.999,0,0.291,0.00818,0.0,0.0893,0.328,120.102,4,4
22246,0.783,0.522,1,-6.229,1,0.39,0.0287,4.13e-05,0.127,0.235,145.127,4,4
22247,0.8,0.749,8,-4.943,1,0.33,0.204,0.0,0.113,0.961,151.851,4,4
22248,0.835,0.637,4,-6.582,0,0.271,0.403,0.0,0.142,0.712,102.039,4,4
22249,0.62,0.613,0,-5.83,1,0.0795,0.0607,0.0,0.117,0.483,82.43,4,4
22250,0.563,0.624,8,-8.271,1,0.287,0.0439,0.0,0.111,0.337,152.068,4,4
22251,0.935,0.615,5,-6.325,1,0.0604,0.186,0.0,0.101,0.279,129.992,4,4
22252,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,5,4
22253,0.654,0.762,1,-3.994,1,0.0705,0.0956,0.0,0.171,0.0728,132.1,4,4
22254,0.614,0.66,0,-2.848,1,0.0441,0.19,0.0,0.211,0.452,145.01,4,4
22255,0.821,0.485,1,-12.369,1,0.411,0.324,0.0,0.105,0.41,143.026,4,4
22256,0.897,0.771,0,-5.446,1,0.26,0.0387,0.0,0.0694,0.951,142.051,3,4
22257,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,4,4
22258,0.858,0.638,7,-4.742,1,0.321,0.106,0.0,0.107,0.697,155.828,4,4
22259,0.605,0.775,6,-6.055,0,0.0807,0.0961,0.0,0.29,0.516,146.055,4,4
22260,0.862,0.685,0,-7.699,0,0.242,0.0342,0.0,0.204,0.672,100.024,4,4
22261,0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,4,4
22262,0.753,0.652,10,-5.943,0,0.0753,0.444,0.0,0.117,0.745,139.962,4,4
22263,0.733,0.574,1,-6.409,0,0.266,0.243,0.0,0.231,0.305,159.987,4,4
22264,0.874,0.714,5,-4.946,1,0.233,0.0273,0.0,0.356,0.85,130.046,4,4
22265,0.524,0.547,8,-10.348,1,0.423,0.0191,0.0,0.201,0.237,106.802,5,4
22266,0.686,0.609,9,-6.784,0,0.165,0.142,0.0,0.0631,0.737,152.05,4,4
22267,0.913,0.693,2,-5.727,1,0.301,0.0494,0.0,0.0994,0.484,131.001,1,4
22268,0.64,0.519,1,-6.757,0,0.188,0.25,0.0,0.0883,0.252,103.359,4,4
22269,0.474,0.589,0,-7.292,0,0.141,0.445,0.0,0.139,0.51,113.202,5,4
22270,0.829,0.582,7,-5.721,0,0.0415,0.525,0.0,0.0759,0.51,108.028,4,4
22271,0.877,0.404,0,-9.72,1,0.448,0.0408,0.0,0.234,0.219,127.248,4,4
22272,0.921,0.73,10,-3.899,0,0.283,0.00466,0.0,0.1,0.44,120.075,4,4
22273,0.753,0.597,8,-8.469,1,0.292,0.0477,0.0,0.197,0.616,76.997,4,4
22274,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,4,4
22275,0.915,0.538,2,-7.468,1,0.444,0.119,0.0,0.198,0.219,130.126,4,4
22276,0.641,0.843,1,-4.226,1,0.361,0.00693,0.0,0.113,0.427,180.14,4,4
22277,0.924,0.385,1,-7.049,1,0.185,0.187,0.0,0.132,0.39,129.976,4,4
22278,0.867,0.561,2,-5.564,1,0.116,0.0118,0.0,0.111,0.608,98.047,4,4
22279,0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,4,4
22280,0.662,0.819,6,-6.512,0,0.264,0.075,0.0,0.145,0.215,93.803,4,4
22281,0.844,0.715,10,-6.427,0,0.303,0.429,0.0,0.0923,0.418,104.95,4,4
22282,0.686,0.648,1,-6.055,1,0.0913,0.0491,0.0,0.382,0.0538,85.004,4,4
22283,0.781,0.672,1,-4.159,1,0.256,0.719,0.0,0.275,0.757,140.281,4,4
22284,0.948,0.538,10,-7.527,0,0.408,0.0212,0.0,0.0944,0.588,122.98,4,4
22285,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,4,4
22286,0.78,0.679,5,-4.554,1,0.0881,0.174,0.0,0.127,0.47,139.978,4,4
22287,0.795,0.557,1,-6.653,1,0.0426,0.129,0.0,0.113,0.403,119.942,4,4
22288,0.779,0.58,1,-7.594,0,0.284,0.0178,0.0,0.15,0.299,160.243,4,4
22289,0.791,0.552,5,-8.289,0,0.0451,0.236,0.0,0.137,0.326,99.98,4,4
22290,0.765,0.627,2,-7.271,1,0.377,0.0518,0.0,0.373,0.31,120.101,4,4
22291,0.756,0.566,6,-8.853,0,0.277,0.257,0.0,0.141,0.439,145.976,5,4
22292,0.758,0.638,9,-6.923,1,0.192,0.115,0.0,0.297,0.456,135.042,4,4
22293,0.724,0.45,4,-5.763,0,0.0497,0.0315,1.42e-05,0.111,0.464,140.978,4,4
22294,0.669,0.809,6,-5.718,0,0.296,0.0412,0.0,0.378,0.605,159.364,4,4
22295,0.799,0.698,9,-5.947,0,0.169,0.125,0.0,0.0778,0.799,121.998,4,4
22296,0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,4,4
22297,0.919,0.367,10,-9.546,0,0.464,0.00424,0.00019,0.175,0.228,147.033,4,4
22298,0.82,0.72,1,-3.693,1,0.29,0.0168,0.0,0.214,0.647,156.041,4,4
22299,0.669,0.684,5,-3.544,0,0.0696,0.516,0.0,0.214,0.41,146.908,4,4
22300,0.886,0.336,4,-12.779,1,0.239,0.557,0.0,0.0933,0.536,100.044,4,4
22301,0.664,0.832,10,-3.166,0,0.34,0.107,0.0,0.776,0.498,164.144,4,4
22302,0.83,0.574,11,-6.892,1,0.701,0.281,0.0,0.124,0.538,143.892,4,4
22303,0.774,0.747,6,-5.113,0,0.199,0.00959,0.0,0.0512,0.713,140.996,4,4
22304,0.656,0.566,0,-9.501,1,0.339,0.0125,0.0,0.0655,0.563,137.215,4,4
22305,0.792,0.799,6,-9.124,0,0.385,0.229,0.0,0.0884,0.86,139.88,4,4
22306,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,4,4
22307,0.48,0.679,4,-6.776,0,0.264,0.452,0.0,0.152,0.29,81.186,5,4
22308,0.745,0.695,7,-5.797,0,0.202,0.0904,0.0,0.385,0.656,139.89,4,4
22309,0.815,0.513,1,-8.363,1,0.244,0.0145,0.000102,0.14,0.17,96.982,4,4
22310,0.842,0.578,6,-6.05,0,0.138,0.00419,0.0,0.228,0.19,74.496,4,4
22311,0.489,0.554,2,-8.437,1,0.183,0.212,1.9e-06,0.088,0.331,86.584,4,4
22312,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,4,4
22313,0.577,0.662,5,-5.124,1,0.272,0.423,0.0,0.118,0.667,156.364,4,4
22314,0.751,0.745,10,-5.452,0,0.338,0.096,0.0,0.108,0.548,147.079,4,4
22315,0.823,0.642,8,-9.762,0,0.738,0.0173,0.0,0.124,0.511,150.004,4,4
22316,0.748,0.789,2,-4.579,1,0.103,0.262,0.0,0.13,0.671,147.957,4,4
22317,0.562,0.604,9,-7.498,0,0.197,0.326,0.0,0.416,0.562,83.355,4,4
22318,0.807,0.678,6,-3.244,0,0.177,0.0345,0.0,0.0986,0.21,147.004,4,4
22319,0.815,0.429,1,-9.47,1,0.345,0.0541,0.0,0.0926,0.331,129.994,4,4
22320,0.719,0.611,7,-5.01,0,0.0403,0.0582,0.0,0.155,0.489,129.962,4,4
22321,0.732,0.607,8,-5.721,1,0.116,0.0901,0.0,0.715,0.326,149.957,4,4
22322,0.633,0.687,7,-5.059,0,0.0726,0.0833,0.0,0.103,0.486,160.035,4,4
22323,0.923,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,4,4
22324,0.855,0.676,1,-5.736,1,0.325,0.0888,0.0,0.144,0.509,133.082,4,4
22325,0.796,0.727,3,-4.598,0,0.235,0.235,0.0,0.13,0.299,109.334,3,4
22326,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,4,4
22327,0.664,0.501,1,-10.321,1,0.319,0.00356,1.23e-06,0.331,0.42,163.172,4,4
22328,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,4,4
22329,0.748,0.789,2,-4.579,1,0.105,0.26,0.0,0.13,0.67,147.957,4,4
22330,0.724,0.693,7,-5.379,0,0.0798,0.445,0.0,0.389,0.713,139.986,4,4
22331,0.782,0.644,1,-5.559,0,0.162,0.265,0.0,0.122,0.434,129.972,4,4
22332,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,4,4
22333,0.762,0.622,5,-6.293,0,0.223,0.352,0.0,0.145,0.626,130.019,4,4
22334,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,4,4
22335,0.853,0.438,1,-9.146,1,0.204,0.00204,4.43e-06,0.101,0.151,126.05,4,4
22336,0.914,0.583,7,-7.912,0,0.452,0.171,0.0,0.139,0.588,134.882,4,4
22337,0.834,0.763,0,-6.54,1,0.349,0.0249,0.0,0.0959,0.532,140.0,4,4
22338,0.972,0.691,11,-4.288,1,0.0801,0.00135,5.91e-06,0.115,0.637,125.03,4,4
22339,0.681,0.414,1,-6.944,0,0.223,0.177,0.0,0.178,0.0734,148.03,4,4
22340,0.778,0.786,0,-4.61,0,0.358,0.129,0.0,0.118,0.241,159.954,4,4
22341,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,4,4
22342,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,4,4
22343,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,4,4
22344,0.856,0.57,1,-7.144,1,0.296,0.0106,0.0,0.108,0.34,160.025,4,4
22345,0.697,0.675,10,-7.332,0,0.227,0.0597,0.0,0.192,0.183,144.948,4,4
22346,0.871,0.555,1,-5.968,1,0.248,0.203,0.0,0.118,0.248,129.973,4,4
22347,0.787,0.518,6,-8.084,0,0.268,0.541,0.0,0.132,0.327,91.344,4,4
22348,0.858,0.598,1,-7.407,0,0.357,0.0223,0.0,0.174,0.85,157.03,4,4
22349,0.656,0.542,7,-7.358,1,0.323,0.0484,0.0,0.126,0.551,166.111,4,4
22350,0.595,0.627,1,-6.118,1,0.162,0.0726,0.0,0.128,0.0729,175.954,4,4
22351,0.749,0.792,10,-4.151,0,0.0826,0.292,0.0,0.109,0.239,144.064,4,4
22352,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,4,4
22353,0.802,0.745,6,-6.988,0,0.475,0.048,0.0,0.105,0.7,152.099,4,4
22354,0.785,0.687,7,-9.241,0,0.168,0.0771,0.0,0.119,0.63,141.003,4,4
22355,0.732,0.654,7,-6.136,0,0.045,0.102,0.0,0.215,0.369,138.049,4,4
22356,0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,4,4
22357,0.743,0.55,1,-6.521,0,0.436,0.42,0.0,0.162,0.564,141.864,4,4
22358,0.753,0.557,6,-11.793,1,0.22,0.0163,0.000137,0.258,0.576,100.023,4,4
22359,0.722,0.502,1,-8.108,1,0.206,0.0328,3.77e-05,0.108,0.35,179.989,4,4
22360,0.903,0.611,10,-8.006,0,0.268,0.109,0.000199,0.0904,0.329,94.525,4,4
22361,0.743,0.731,6,-6.956,1,0.345,0.0193,0.0,0.108,0.593,144.909,4,4
22362,0.703,0.736,9,-3.779,0,0.107,0.129,0.0,0.313,0.629,154.946,4,4
22363,0.542,0.434,9,-11.17,1,0.0645,0.176,0.0,0.178,0.0702,120.046,4,4
22364,0.821,0.61,1,-6.22,1,0.0959,0.0247,0.0,0.185,0.47,110.973,4,4
22365,0.687,0.592,2,-6.378,1,0.225,0.203,0.0,0.279,0.245,178.83,4,4
22366,0.734,0.693,2,-6.227,0,0.056,0.0232,0.0,0.225,0.332,78.005,4,4
22367,0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,0.874,180.013,4,4
22368,0.89,0.53,9,-9.891,1,0.362,0.165,0.0,0.106,0.644,127.889,4,4
22369,0.789,0.419,1,-9.874,0,0.157,0.249,0.0257,0.123,0.542,117.988,4,4
22370,0.67,0.847,10,-4.85,1,0.409,0.184,0.0,0.304,0.381,137.22,4,4
22371,0.534,0.668,6,-4.55,0,0.0351,0.0975,0.0,0.191,0.326,119.965,4,4
22372,0.891,0.535,5,-10.91,0,0.386,0.311,0.00125,0.132,0.31,140.03,4,4
22373,0.837,0.482,8,-8.608,0,0.365,0.268,0.0,0.0991,0.444,143.01,4,4
22374,0.727,0.496,5,-10.386,0,0.178,0.0893,0.00011,0.0987,0.504,130.061,4,4
22375,0.75,0.502,8,-6.589,1,0.0795,0.0142,0.0,0.237,0.145,140.016,4,4
22376,0.525,0.78,11,-5.344,1,0.324,0.0321,1.67e-06,0.432,0.623,81.746,4,4
22377,0.809,0.772,4,-3.513,0,0.0709,0.0304,0.000847,0.166,0.318,152.07,4,4
22378,0.62,0.786,9,-5.22,0,0.167,0.143,0.0,0.46,0.679,164.057,4,4
22379,0.837,0.586,11,-8.521,0,0.0807,0.281,0.0,0.134,0.618,117.066,4,4
22380,0.823,0.504,8,-8.65,0,0.16,0.206,0.0,0.417,0.481,112.985,4,4
22381,0.507,0.576,6,-10.001,0,0.319,0.23,0.0,0.11,0.437,149.683,4,4
22382,0.889,0.398,1,-7.183,1,0.204,0.19,0.0,0.104,0.159,129.993,4,4
22383,0.928,0.552,1,-6.769,1,0.357,0.00166,0.0,0.114,0.328,143.998,4,4
22384,0.768,0.687,6,-5.454,0,0.113,0.123,0.0,0.113,0.294,140.064,4,4
22385,0.624,0.449,6,-10.505,0,0.632,0.487,0.0,0.0821,0.838,89.09,4,4
22386,0.973,0.434,4,-11.133,1,0.17,0.102,4.51e-06,0.128,0.52,121.979,4,4
22387,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4,4
22388,0.868,0.657,8,-4.853,1,0.113,0.0158,0.0,0.0995,0.436,162.867,4,4
22389,0.735,0.784,11,-6.352,0,0.319,0.00315,0.0,0.0968,0.468,177.006,4,4
22390,0.532,0.593,11,-7.859,0,0.199,0.413,0.0,0.279,0.739,143.858,5,4
22391,0.806,0.749,1,-5.268,1,0.328,0.0838,0.0,0.0621,0.77,140.032,4,4
22392,0.969,0.604,4,-6.305,0,0.118,0.0922,0.0,0.105,0.899,126.988,4,4
22393,0.896,0.72,0,-6.262,0,0.355,0.169,0.0,0.252,0.966,140.1,4,4
22394,0.873,0.577,1,-9.151,1,0.271,0.353,0.0,0.111,0.956,117.089,4,4
22395,0.838,0.609,8,-5.161,0,0.0502,0.231,0.0,0.0983,0.6,127.963,4,4
22396,0.834,0.608,1,-5.176,1,0.163,0.00803,0.0,0.107,0.183,160.016,4,4
22397,0.976,0.546,5,-6.854,1,0.26,0.0466,1.39e-05,0.0945,0.852,119.981,4,4
22398,0.926,0.555,1,-8.416,1,0.105,0.00215,0.00222,0.1,0.0683,137.983,4,4
22399,0.778,0.419,0,-10.313,0,0.148,0.0436,0.000123,0.132,0.167,148.065,5,4
22400,0.971,0.368,2,-11.462,1,0.432,0.349,0.0,0.091,0.679,110.973,4,4
22401,0.874,0.656,7,-6.478,0,0.091,0.585,0.0,0.251,0.561,134.022,4,4
22402,0.844,0.616,2,-10.648,1,0.128,0.262,0.0,0.0637,0.422,140.056,4,4
22403,0.911,0.492,6,-8.065,0,0.215,0.11,0.0,0.0924,0.9,144.94,4,4
22404,0.951,0.72,6,-4.467,1,0.302,0.0406,0.0,0.0998,0.687,134.033,4,4
22405,0.88,0.763,2,-4.378,1,0.0762,0.0235,0.0,0.158,0.628,140.077,4,4
22406,0.64,0.818,6,-1.999,1,0.26,0.0148,0.0,0.13,0.403,140.12,4,4
22407,0.776,0.503,1,-10.749,1,0.044,0.00342,0.0,0.126,0.255,129.978,4,4
22408,0.703,0.717,8,-6.035,0,0.23,0.0693,0.0,0.285,0.417,77.016,4,4
22409,0.626,0.776,10,-4.951,0,0.231,0.0736,0.0,0.217,0.468,97.934,4,4
22410,0.711,0.838,11,-3.553,0,0.122,0.00607,0.0,0.0898,0.53,80.024,4,4
22411,0.432,0.642,11,-5.408,0,0.337,0.216,0.0,0.156,0.726,78.379,5,4
22412,0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,4,4
22413,0.694,0.697,8,-7.373,0,0.0379,0.162,0.0,0.0821,0.379,89.966,4,4
22414,0.606,0.532,4,-4.833,0,0.0777,0.00554,0.0,0.292,0.156,89.079,4,4
22415,0.696,0.672,6,-5.505,0,0.0875,0.131,0.0,0.368,0.581,139.991,4,4
22416,0.731,0.48,1,-9.169,1,0.374,0.373,4.86e-06,0.154,0.771,89.894,4,4
22417,0.712,0.62,8,-10.299,1,0.168,0.593,1.06e-06,0.126,0.514,180.106,4,4
22418,0.87,0.752,4,-6.615,1,0.372,0.0352,1.1e-06,0.269,0.591,145.118,4,4
22419,0.821,0.671,9,-5.893,1,0.18,0.00843,8.5e-05,0.0972,0.494,145.953,4,4
22420,0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,4,4
22421,0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,4,4
22422,0.676,0.82,7,-5.217,1,0.0554,0.0493,0.0,0.615,0.618,152.028,4,4
22423,0.82,0.433,1,-7.251,1,0.242,0.0203,0.0,0.169,0.352,150.071,4,4
22424,0.766,0.684,11,-6.014,0,0.217,0.0912,0.0,0.0636,0.452,90.057,4,4
22425,0.714,0.609,3,-7.683,0,0.17,0.194,0.0,0.126,0.778,140.206,4,4
22426,0.664,0.561,5,-7.034,1,0.154,0.503,0.0,0.0896,0.621,102.256,4,4
22427,0.528,0.77,4,-9.256,0,0.363,0.067,3.28e-05,0.151,0.374,169.86,3,4
22428,0.866,0.563,11,-6.964,0,0.108,0.185,0.0,0.0889,0.307,127.954,4,4
22429,0.769,0.526,2,-11.128,1,0.134,0.296,0.0,0.0675,0.387,93.022,4,4
